MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
501,1203,Carlos St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0653,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.28692,-71.08512,42.28781,-71.08549
502,2598,Beacon St,Chestnut Hill Ave,Newton Town Line,4,00:01:00.0000000,07:00:00.0000000,,1.0695,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,42.33589,-71.15066,42.34482,-71.11196
503,1433,Bremen St,Sumner St,Porter St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.3470,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.3685,-71.03887,42.37245,-71.03468
504,650,Brewster St,East Seventh St,East Eighth St,5,09:00:00.0000000,13:00:00.0000000,Even,0.0570,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.33221,-71.04043,42.3314,-71.04041
505,1463,Beach St,Freeport St,Park St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2223,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30385,-71.05431,42.30079,-71.05477
506,2547,Ashmont St,Dorchester Ave,Adams St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.4924,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.28576,-71.06433,42.28823,-71.05537
507,1932,Chester St,Commonwealth Ave,Brighton Av,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1356,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.35064,-71.12894,42.35255,-71.12836
508,2380,Bismarck St,Boylston St,Porter St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0379,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31528,-71.10225,42.31499,-71.10292
509,2620,Beach St,Washington St,Atlantic Ave,1T,00:01:00.0000000,07:00:00.0000000,,0.3284,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35156,-71.06279,42.35042,-71.0566
510,2574,Beacon St,Chestnut Hill Ave,Newton Town Line,4,00:01:00.0000000,07:00:00.0000000,,1.0695,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,42.33589,-71.15066,42.34482,-71.11196
511,2766,"Anthony ""Rip"" Valenti Way",Merrimac St,Canal St,1W,00:01:00.0000000,07:00:00.0000000,,0.0936,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.36345,-71.06137,42.36436,-71.05989
512,2624,Beacon St,Charles St,Arlington St,1H,00:01:00.0000000,07:00:00.0000000,,0.1729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35618,-71.06944,42.35548,-71.07243
513,2788,Beacon St,Commonwealth Ave,Brookline Town Line,10F,00:01:00.0000000,07:00:00.0000000,,0.5703,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34896,-71.09647,42.34482,-71.11196
514,2617,Atlantic Ave,Summer St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,Even,0.2708,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35263,-71.05543,42.34958,-71.05708
515,864,Arlington St,South Hobbart St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1023,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.35281,-71.07115,42.35267,-71.16053
517,2622,Beacon St,Tremont St,Somerset St,1H,00:01:00.0000000,07:00:00.0000000,,0.0551,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35799,-71.06046,42.35825,-71.06151
518,2931,Beacon St,Joy St,Charles St,1H,02:00:00.0000000,07:00:00.0000000,Odd,0.2330,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,42.35717,-71.06506,42.35618,-71.06944
519,2623,Beacon St,Joy St,Charles St,1H,02:00:00.0000000,07:00:00.0000000,Even,0.2330,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,42.35717,-71.06506,42.35618,-71.06944
520,2599,Brookline Ave,Commonwealth Ave,Brookline Town Line,M,00:01:00.0000000,07:00:00.0000000,Odd,1.2040,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,42.32932,-71.12817,None,None
521,2787,Beacon St,Charlesgate East,Commonwealth Ave,10F,00:01:00.0000000,07:00:00.0000000,,0.2994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35026,-71.09161,42.34896,-71.09647
522,2621,Beacon St,Somerset St,Park St,1H,00:01:00.0000000,07:00:00.0000000,,0.0989,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35825,-71.06151,42.35771,-71.06325
523,378,Aguadilla St,Tremont St,Tremont St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1767,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.34165,-71.07595,42.34165,-71.07595
524,238,Arcadia St,School St,Atherton St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0769,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31599,-71.10079,42.31667,-71.09961
525,1462,Adams St,Dorchester Ave,Park St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1739,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27219,-71.06803,42.29931,-71.05816
526,293,Alford St,Cambridge St,EVERETT TOWN LINE,1C,05:00:00.0000000,07:00:00.0000000,Odd,0.7795,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,42.28591,-71.12152,None,None
527,359,Beacon St,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Even,0.9195,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.35548,-71.07243,42.35086,-71.08951
528,2634,Boylston St,Washington St,Tremont St,1F,00:01:00.0000000,07:00:00.0000000,,0.0994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.31354,-71.1005,42.35236,-71.06458
529,1181,Astoria St,Flint St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.1830,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.28077,-71.08633,42.2797399,-71.08739
530,2589,Cambridge St,Brighton Av,Washington St,4,00:01:00.0000000,07:00:00.0000000,Even,0.8212,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,42.3536,-71.13738,42.34898,-71.15043
531,1827,Beacon St,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.9195,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35548,-71.07243,42.35086,-71.08951
532,2566,Cambridge St,Brighton Av,Washington St,4,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.8212,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,42.3536,-71.13738,42.34898,-71.15043
533,1916,Arcadia Ter,Arcadia St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0241,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30176,-71.06158,42.30163,-71.06152
534,525,Cameron St,Hancock St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.1047,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.31122,-71.06268,42.31071,-71.06346
535,2655,Clinton St,Commercial St,North St,1F,00:01:00.0000000,07:00:00.0000000,,0.1136,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.36083,-71.05368,42.36069,-71.05597
536,2615,Arch St,Milk St,Summer St,1F,00:01:00.0000000,07:00:00.0000000,,0.1801,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35673,-71.0578,42.35448,-71.05919
537,1832,Ashford St,Linden St,Babcock St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.4869,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35412,-71.13022,42.3538,-71.12083
538,1364,Ashley St,Chestnut Ave,Armstrong St,2,12:00:00.0000000,16:00:00.0000000,Even,0.0650,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32041,-71.1034,42.32126,-71.10399
539,2480,Clarendon St,Commonwealth Ave,Beacon St,1B,06:00:00.0000000,08:00:00.0000000,Odd,0.1432,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,42.3523,-71.07601,42.35424,-71.07693
540,796,Caldwell St,Maffa Way,Perkins St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1233,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.38576,-71.07729,42.38422,-71.07849
541,2784,Albany St,Massachusetts Ave,Hampden St,1S,00:01:00.0000000,07:00:00.0000000,Median,0.1527,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.3335,-71.07351,42.33201,-71.07567
543,2938,Columbia Rd,Upham's Ct,Dorchester Ave,99,12:00:00.0000000,15:00:00.0000000,Outbound,0.4388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.33043,-71.04597,42.32076,-71.05677
544,2939,Columbia Rd,Quincy St,Dudley St,99,12:00:00.0000000,15:00:00.0000000,Inbound,0.4769,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,42.31127,-71.07003,42.31701,-71.06509
545,45,Columbus Ave,Douglass Park,Tremont St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2905,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.33866,-71.08418,42.33142,-71.09437
546,1592,Columbus Ave,Douglass Park,Tremont St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2905,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.33866,-71.08418,42.33142,-71.09437
548,2606,Columbus Ave,Tremont St,Washington St,10R,00:01:00.0000000,07:00:00.0000000,Odd,1.1297,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,42.33142,-71.09437,42.3158,-71.0983
549,2606,Columbus Ave,Tremont St,Columbus Ave,10R,00:01:00.0000000,07:00:00.0000000,Even,1.3604,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,42.33142,-71.09437,None,None
551,2807,Commonwealth Ave. Underpass,Commonwealth Ave,Commonwealth Ave,1B,00:01:00.0000000,07:00:00.0000000,Ramp,0.1744,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14.70045,121.08707,14.70045,121.08707
552,2459,Commercial St,Commercial St,Lewis Wharf,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.2085,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.36008,-71.05364,42.36008,-71.05364
553,1562,Commercial St,Lewis St,Lewis Wharf,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0436,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3632,-71.0516,42.36008,-71.05364
554,16,Commercial St,Commercial St,Lewis St,1N,08:00:00.0000000,12:00:00.0000000,Even,0.1650,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.36008,-71.05364,42.3632,-71.0516
557,2656,Commercial St,State St,Commercial St,1F,00:01:00.0000000,07:00:00.0000000,,0.1400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35933,-71.05349,42.36008,-71.05364
558,1531,Commonwealth Ave,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Even,0.9286,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.3535,-71.07145,42.3489,-71.08852
559,1007,Farragut Rd,East Broadway,William J. Day Blvd,5,09:00:00.0000000,13:00:00.0000000,Even,0.1960,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.33582,-71.02506,42.33301,-71.02493
560,360,Commonwealth Ave,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.9286,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.3535,-71.07145,42.3489,-71.08852
561,21,Commonwealth Ave,Brighton Av,Kelton St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.8883,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,42.3521,-71.12467,42.34846,-71.13989
562,945,Common St,Winthrop St,Adams St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0947,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37428,-71.06082,42.37437,-71.05945
563,2103,Common St,Winthrop St,Adams St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.0947,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37428,-71.06082,42.37437,-71.05945
565,2601,Commonwealth Ave,Washington St,Chestnut Hill Ave,4,00:01:00.0000000,07:00:00.0000000,Odd Side Median,0.7133,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,42.34362,-71.14266,42.33799,-71.15321
566,2935,Gallivan Blvd,Washington St,Neponset Ave,99,08:00:00.0000000,12:00:00.0000000,Even,1.4419,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,42.27878,-71.06951,42.2864,-71.04285
567,2679,Friend St,Market St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.1706,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,None,None,42.3652,-71.06181
568,1835,Franklin St,Cambridge St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0481,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35555,-71.13278,42.35566,-71.05562
569,1598,East Broadway,Dorchester St,I St,5,05:00:00.0000000,07:00:00.0000000,Even,0.2835,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,42.33547,-71.04542,42.33559,-71.03994
570,1353,Frawley St,Huntington Ave,Hillside St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.1072,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.33326,-71.10788,42.33177,-71.108
571,317,Francis St,Huntington Ave,Brookline Ave,10M,08:00:00.0000000,12:00:00.0000000,Even,0.2955,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.33415,-71.10479,42.337,-71.1093
572,398,Commonwealth Ave,Commonwealth Ave,Kelton St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.9170,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,14.70045,121.08707,42.34846,-71.13989
573,2600,Commonwealth Ave,Kenmore St,Chestnut Hill Ave,M,00:01:00.0000000,07:00:00.0000000,Odd,3.5063,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,42.3488,-71.09498,42.33799,-71.15321
575,2575,Commonwealth Ave,Kenmore St,Chestnut Hill Ave,M,00:01:00.0000000,07:00:00.0000000,Even,3.5063,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,42.3488,-71.09498,42.33799,-71.15321
576,906,Commonwealth Ave,Washington St,Chestnut Hill Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.7133,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34362,-71.14266,42.33799,-71.15321
577,1972,East Cottage St,Pleasant St,Dorchester Ave,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1186,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31864,-71.05883,42.31851,-71.05673
578,1024,Concord Sq,Tremont St,Columbus Ave,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1464,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,42.3405,-71.07805,42.34214,-71.07981
579,1582,Concord Sq,Tremont St,Columbus Ave,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1464,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.3405,-71.07805,42.34214,-71.07981
580,1555,Concord St,Monument Sq,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0858,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37669,-71.0975799,42.3783,-71.06064
581,1554,Concord St,Monument Sq,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0858,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37669,-71.0975799,42.3783,-71.06064
582,824,Condor St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.6201,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.38263,-71.03931,42.38136,-71.02863
583,1399,Condor St,Meridian St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Even,0.6201,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.38263,-71.03931,42.38136,-71.02863
584,2660,Congress St,Atlantic Ave,Dorchester Ave,5,00:01:00.0000000,07:00:00.0000000,,0.1116,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35366,-71.05354,42.35233,-71.05225
585,2659,Congress St,Water St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.3167,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35758,-71.05643,42.35366,-71.05354
586,2661,Congress St,Dorchester Ave,East Service Road,5,00:01:00.0000000,07:00:00.0000000,,0.4123,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.35233,-71.05225,42.3483,-71.04453
587,2657,Congress St,Sudbury St,State St,1F,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2688,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.36239,-71.05849,42.35886,-71.05681
588,2658,Congress St,Sudbury St,Water St,1F,00:01:00.0000000,07:00:00.0000000,,0.3593,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.36239,-71.05849,42.35758,-71.05643
